Header format=1 ntrks=1 division=384
Track start
Time=0  Tempo, microseconds-per-MIDI-quarter-note=500000
Time=68220  Note on, chan=1 pitch=61 vol=82
Time=68228  Parameter, chan=1 c1=64 c2=0
Time=68232  Note on, chan=1 pitch=55 vol=82
Time=68424  Parameter, chan=1 c1=64 c2=127
Time=68592  Note on, chan=1 pitch=61 vol=0
Time=68600  Note on, chan=1 pitch=67 vol=0
Time=68608  Note on, chan=1 pitch=55 vol=0
Time=68612  Note on, chan=1 pitch=72 vol=0
Time=69024  Parameter, chan=1 c1=64 c2=0
Time=69060  Note on, chan=1 pitch=57 vol=62
Time=69108  Note on, chan=1 pitch=70 vol=62
Time=69112  Note on, chan=1 pitch=63 vol=64
Time=69112  Note on, chan=1 pitch=67 vol=76
Time=69116  Note on, chan=1 pitch=60 vol=59
Time=69120  Note on, chan=1 pitch=57 vol=0
Time=69136  Note on, chan=1 pitch=58 vol=73
Time=69200  Parameter, chan=1 c1=64 c2=127
Time=69376  Note on, chan=1 pitch=58 vol=0
Time=69384  Note on, chan=1 pitch=60 vol=0
Time=69384  Note on, chan=1 pitch=63 vol=0
Time=69392  Note on, chan=1 pitch=67 vol=0
Time=69400  Note on, chan=1 pitch=70 vol=0
Time=69416  Parameter, chan=1 c1=64 c2=0
Time=69496  Note on, chan=1 pitch=70 vol=70
Time=69500  Note on, chan=1 pitch=67 vol=76
Time=69504  Note on, chan=1 pitch=58 vol=79
Time=69504  Note on, chan=1 pitch=63 vol=82
Time=69508  Note on, chan=1 pitch=60 vol=85
Time=69516  Parameter, chan=1 c1=64 c2=127
Time=69628  Note on, chan=1 pitch=67 vol=0
Time=69636  Note on, chan=1 pitch=60 vol=0
Time=69652  Note on, chan=1 pitch=58 vol=0
Time=69656  Note on, chan=1 pitch=70 vol=0
Time=69660  Note on, chan=1 pitch=63 vol=0
Time=69708  Parameter, chan=1 c1=64 c2=0
Time=69764  Note on, chan=1 pitch=68 vol=89
Time=69768  Note on, chan=1 pitch=60 vol=89
Time=69772  Note on, chan=1 pitch=63 vol=82
Time=69776  Note on, chan=1 pitch=56 vol=89
Time=69780  Parameter, chan=1 c1=64 c2=127
Time=69856  Note on, chan=1 pitch=60 vol=0
Time=69876  Note on, chan=1 pitch=56 vol=0
Time=69880  Note on, chan=1 pitch=63 vol=0
Time=69880  Note on, chan=1 pitch=68 vol=0
Time=69892  Parameter, chan=1 c1=64 c2=0
Time=70048  Note on, chan=1 pitch=63 vol=67
Time=70052  Note on, chan=1 pitch=67 vol=70
Time=70060  Parameter, chan=1 c1=64 c2=127
Time=70060  Note on, chan=1 pitch=60 vol=59
Time=70064  Note on, chan=1 pitch=55 vol=70
Time=70132  Note on, chan=1 pitch=55 vol=0
Time=70144  Note on, chan=1 pitch=60 vol=0
Time=70152  Note on, chan=1 pitch=67 vol=0
Time=70160  Note on, chan=1 pitch=63 vol=0
Time=70256  Parameter, chan=1 c1=64 c2=0
Time=70296  Note on, chan=1 pitch=68 vol=85
Time=70308  Note on, chan=1 pitch=63 vol=79
Time=70308  Note on, chan=1 pitch=56 vol=89
Time=70312  Note on, chan=1 pitch=60 vol=79
Time=70340  Parameter, chan=1 c1=64 c2=127
Time=70376  Note on, chan=1 pitch=56 vol=0
Time=70400  Note on, chan=1 pitch=60 vol=0
Time=70400  Note on, chan=1 pitch=63 vol=0
Time=70400  Note on, chan=1 pitch=68 vol=0
Time=70572  Parameter, chan=1 c1=64 c2=0
Time=70588  Note on, chan=1 pitch=65 vol=79
Time=70592  Note on, chan=1 pitch=60 vol=67
Time=70596  Note on, chan=1 pitch=61 vol=76
Time=70844  Note on, chan=1 pitch=60 vol=0
Time=70852  Note on, chan=1 pitch=61 vol=0
Time=70864  Note on, chan=1 pitch=65 vol=0
Time=70924  Note on, chan=1 pitch=58 vol=62
Time=70932  Note on, chan=1 pitch=56 vol=70
Time=70988  Note on, chan=1 pitch=56 vol=0
Time=70996  Note on, chan=1 pitch=58 vol=0
Time=71184  Note on, chan=1 pitch=65 vol=49
Time=71236  Note on, chan=1 pitch=65 vol=0
Time=71324  Note on, chan=1 pitch=68 vol=110
Time=71420  Note on, chan=1 pitch=68 vol=0
Time=71468  Note on, chan=1 pitch=67 vol=85
Time=71716  Note on, chan=1 pitch=61 vol=79
Time=71724  Note on, chan=1 pitch=55 vol=82
Time=71728  Parameter, chan=1 c1=64 c2=127
Time=71772  Note on, chan=1 pitch=67 vol=0
Time=71804  Note on, chan=1 pitch=55 vol=0
Time=71812  Note on, chan=1 pitch=61 vol=0
Time=72168  Parameter, chan=1 c1=64 c2=0
Time=72204  Note on, chan=1 pitch=70 vol=76
Time=72212  Note on, chan=1 pitch=63 vol=82
Time=72212  Note on, chan=1 pitch=67 vol=82
Time=72216  Note on, chan=1 pitch=60 vol=79
Time=72220  Note on, chan=1 pitch=58 vol=79
Time=72300  Parameter, chan=1 c1=64 c2=127
Time=72360  Note on, chan=1 pitch=70 vol=0
Time=72368  Note on, chan=1 pitch=67 vol=0
Time=72368  Note on, chan=1 pitch=63 vol=0
Time=72372  Note on, chan=1 pitch=60 vol=0
Time=72420  Note on, chan=1 pitch=58 vol=0
Time=72808  Parameter, chan=1 c1=64 c2=0
Time=72820  Note on, chan=1 pitch=67 vol=76
Time=72820  Note on, chan=1 pitch=63 vol=67
Time=72824  Note on, chan=1 pitch=60 vol=59
Time=72828  Note on, chan=1 pitch=55 vol=79
Time=73016  Parameter, chan=1 c1=64 c2=127
Time=73184  Note on, chan=1 pitch=60 vol=0
Time=73192  Note on, chan=1 pitch=55 vol=0
Time=73196  Note on, chan=1 pitch=63 vol=0
Time=73236  Note on, chan=1 pitch=67 vol=0
Time=73648  Parameter, chan=1 c1=64 c2=0
Time=73684  Note on, chan=1 pitch=68 vol=76
Time=73684  Note on, chan=1 pitch=59 vol=73
Time=73688  Note on, chan=1 pitch=65 vol=79
Time=73692  Note on, chan=1 pitch=53 vol=79
Time=73808  Parameter, chan=1 c1=64 c2=127
Time=73848  Note on, chan=1 pitch=65 vol=0
Time=73852  Note on, chan=1 pitch=53 vol=0
Time=73864  Note on, chan=1 pitch=59 vol=0
Time=73872  Note on, chan=1 pitch=68 vol=0
Time=74368  Parameter, chan=1 c1=64 c2=0
Time=74716  Note on, chan=1 pitch=75 vol=73
Time=74720  Note on, chan=1 pitch=68 vol=67
Time=74724  Note on, chan=1 pitch=63 vol=79
Time=74728  Note on, chan=1 pitch=58 vol=76
Time=74732  Note on, chan=1 pitch=72 vol=82
Time=74736  Note on, chan=1 pitch=52 vol=82
Time=74760  Note on, chan=1 pitch=68 vol=0
Time=74768  Note on, chan=1 pitch=72 vol=0
Time=74776  Note on, chan=1 pitch=52 vol=0
Time=74780  Note on, chan=1 pitch=75 vol=0
Time=74784  Note on, chan=1 pitch=63 vol=0
Time=74788  Note on, chan=1 pitch=58 vol=0
Time=75228  Note on, chan=1 pitch=79 vol=82
Time=75236  Note on, chan=1 pitch=56 vol=76
Time=75240  Note on, chan=1 pitch=67 vol=64
Time=75240  Note on, chan=1 pitch=72 vol=79
Time=75244  Note on, chan=1 pitch=60 vol=82
Time=75244  Note on, chan=1 pitch=55 vol=82
Time=75536  Parameter, chan=1 c1=64 c2=127
Time=75612  Note on, chan=1 pitch=55 vol=0
Time=75620  Note on, chan=1 pitch=60 vol=0
Time=75624  Note on, chan=1 pitch=72 vol=0
Time=75624  Note on, chan=1 pitch=67 vol=0
Time=75624  Note on, chan=1 pitch=79 vol=0
Time=75632  Note on, chan=1 pitch=56 vol=0
Time=75888  Note on, chan=1 pitch=56 vol=79
Time=75888  Note on, chan=1 pitch=50 vol=85
Time=75892  Note on, chan=1 pitch=79 vol=79
Time=75896  Note on, chan=1 pitch=60 vol=85
Time=75896  Note on, chan=1 pitch=67 vol=67
Time=75900  Note on, chan=1 pitch=72 vol=73
Time=75900  Parameter, chan=1 c1=64 c2=0
Time=75932  Note on, chan=1 pitch=60 vol=0
Time=75936  Note on, chan=1 pitch=72 vol=0
Time=75936  Note on, chan=1 pitch=67 vol=0
Time=75936  Note on, chan=1 pitch=50 vol=0
Time=75944  Note on, chan=1 pitch=79 vol=0
Time=75952  Note on, chan=1 pitch=56 vol=0
Time=76644  Note on, chan=1 pitch=59 vol=82
Time=76644  Note on, chan=1 pitch=68 vol=76
Time=76648  Note on, chan=1 pitch=65 vol=79
Time=76652  Note on, chan=1 pitch=53 vol=85
Time=76856  Parameter, chan=1 c1=64 c2=127
Time=76980  Note on, chan=1 pitch=65 vol=0
Time=76992  Note on, chan=1 pitch=53 vol=0
Time=76992  Note on, chan=1 pitch=59 vol=0
Time=76996  Note on, chan=1 pitch=68 vol=0
Time=77412  Parameter, chan=1 c1=64 c2=0
Time=77420  Note on, chan=1 pitch=58 vol=79
Time=77424  Note on, chan=1 pitch=63 vol=70
Time=77424  Note on, chan=1 pitch=72 vol=82
Time=77428  Note on, chan=1 pitch=68 vol=64
Time=77432  Note on, chan=1 pitch=52 vol=82
Time=77728  Parameter, chan=1 c1=64 c2=127
Time=77824  Note on, chan=1 pitch=63 vol=0
Time=77832  Note on, chan=1 pitch=52 vol=0
Time=77832  Note on, chan=1 pitch=72 vol=0
Time=77840  Note on, chan=1 pitch=58 vol=0
Time=77852  Note on, chan=1 pitch=68 vol=0
Time=78136  Note on, chan=1 pitch=70 vol=76
Time=78152  Parameter, chan=1 c1=64 c2=0
Time=78152  Note on, chan=1 pitch=67 vol=76
Time=78164  Parameter, chan=1 c1=64 c2=127
Time=78172  Parameter, chan=1 c1=64 c2=0
Time=78244  Note on, chan=1 pitch=67 vol=0
Time=78244  Note on, chan=1 pitch=70 vol=0
Time=78252  Note on, chan=1 pitch=68 vol=64
Time=78292  Note on, chan=1 pitch=68 vol=0
Time=78356  Note on, chan=1 pitch=67 vol=82
Time=78364  Note on, chan=1 pitch=70 vol=70
Time=78372  Note on, chan=1 pitch=56 vol=70
Time=78372  Note on, chan=1 pitch=60 vol=76
Time=78376  Note on, chan=1 pitch=55 vol=76
Time=78436  Parameter, chan=1 c1=64 c2=127
Time=78572  Note on, chan=1 pitch=55 vol=0
Time=78584  Note on, chan=1 pitch=60 vol=0
Time=78592  Note on, chan=1 pitch=56 vol=0
Time=78596  Note on, chan=1 pitch=67 vol=0
Time=78636  Note on, chan=1 pitch=70 vol=0
Time=78684  Parameter, chan=1 c1=64 c2=0
Time=78760  Note on, chan=1 pitch=68 vol=59
Time=78764  Note on, chan=1 pitch=56 vol=62
Time=78768  Note on, chan=1 pitch=55 vol=70
Time=78772  Note on, chan=1 pitch=60 vol=55
Time=78828  Parameter, chan=1 c1=64 c2=127
Time=78840  Note on, chan=1 pitch=60 vol=0
Time=78844  Note on, chan=1 pitch=55 vol=0
Time=78852  Note on, chan=1 pitch=56 vol=0
Time=78876  Note on, chan=1 pitch=68 vol=0
Time=79016  Parameter, chan=1 c1=64 c2=0
Time=79020  Note on, chan=1 pitch=70 vol=64
Time=79020  Note on, chan=1 pitch=67 vol=82
Time=79024  Note on, chan=1 pitch=56 vol=70
Time=79024  Note on, chan=1 pitch=50 vol=79
Time=79028  Note on, chan=1 pitch=60 vol=67
Time=79060  Note on, chan=1 pitch=67 vol=0
Time=79060  Note on, chan=1 pitch=70 vol=0
Time=79064  Note on, chan=1 pitch=56 vol=0
Time=79068  Note on, chan=1 pitch=60 vol=0
Time=79068  Note on, chan=1 pitch=50 vol=0
Time=79888  Note on, chan=1 pitch=61 vol=70
Time=79896  Note on, chan=1 pitch=56 vol=79
Time=79896  Note on, chan=1 pitch=68 vol=64
Time=79900  Note on, chan=1 pitch=65 vol=70
Time=79932  Parameter, chan=1 c1=64 c2=127
Time=80016  Note on, chan=1 pitch=65 vol=0
Time=80028  Note on, chan=1 pitch=68 vol=0
Time=80028  Note on, chan=1 pitch=56 vol=0
Time=80028  Note on, chan=1 pitch=61 vol=0
Time=80208  Parameter, chan=1 c1=64 c2=0
Time=80276  Note on, chan=1 pitch=68 vol=98
Time=80464  Note on, chan=1 pitch=68 vol=0
Time=80548  Note on, chan=1 pitch=61 vol=70
Time=80552  Note on, chan=1 pitch=67 vol=82
Time=80560  Note on, chan=1 pitch=55 vol=76
Time=80720  Parameter, chan=1 c1=64 c2=127
Time=80840  Note on, chan=1 pitch=61 vol=0
Time=80868  Note on, chan=1 pitch=55 vol=0
Time=80868  Note on, chan=1 pitch=67 vol=0
Time=81328  Note on, chan=1 pitch=57 vol=64
Time=81328  Parameter, chan=1 c1=64 c2=0
Time=81388  Note on, chan=1 pitch=57 vol=0
Time=81424  Note on, chan=1 pitch=67 vol=70
Time=81428  Note on, chan=1 pitch=63 vol=64
Time=81428  Note on, chan=1 pitch=60 vol=67
Time=81432  Note on, chan=1 pitch=70 vol=62
Time=81444  Note on, chan=1 pitch=58 vol=67
Time=81504  Parameter, chan=1 c1=64 c2=127
Time=81616  Note on, chan=1 pitch=58 vol=0
Time=81632  Note on, chan=1 pitch=60 vol=0
Time=81636  Note on, chan=1 pitch=67 vol=0
Time=81648  Note on, chan=1 pitch=70 vol=0
Time=81648  Note on, chan=1 pitch=63 vol=0
Time=81720  Parameter, chan=1 c1=64 c2=0
Time=81772  Note on, chan=1 pitch=70 vol=79
Time=81772  Note on, chan=1 pitch=67 vol=85
Time=81776  Note on, chan=1 pitch=58 vol=82
Time=81780  Note on, chan=1 pitch=63 vol=79
Time=81780  Note on, chan=1 pitch=60 vol=85
Time=81820  Parameter, chan=1 c1=64 c2=127
Time=81880  Note on, chan=1 pitch=60 vol=0
Time=81892  Note on, chan=1 pitch=63 vol=0
Time=81896  Note on, chan=1 pitch=58 vol=0
Time=81900  Note on, chan=1 pitch=67 vol=0
Time=81912  Note on, chan=1 pitch=70 vol=0
Time=82036  Parameter, chan=1 c1=64 c2=0
Time=82080  Note on, chan=1 pitch=67 vol=70
Time=82080  Note on, chan=1 pitch=63 vol=59
Time=82080  Note on, chan=1 pitch=60 vol=54
Time=82084  Note on, chan=1 pitch=55 vol=79
Time=82296  Parameter, chan=1 c1=64 c2=127
Time=82320  Note on, chan=1 pitch=60 vol=0
Time=82412  Note on, chan=1 pitch=55 vol=0
Time=82416  Note on, chan=1 pitch=67 vol=0
Time=82436  Note on, chan=1 pitch=63 vol=0
Time=82468  Note on, chan=1 pitch=60 vol=54
Time=82508  Note on, chan=1 pitch=60 vol=0
Time=82832  Parameter, chan=1 c1=64 c2=0
Time=82844  Note on, chan=1 pitch=61 vol=82
Time=82848  Note on, chan=1 pitch=60 vol=70
Time=82848  Note on, chan=1 pitch=65 vol=79
Time=83024  Parameter, chan=1 c1=64 c2=127
Time=83112  Note on, chan=1 pitch=60 vol=0
Time=83116  Note on, chan=1 pitch=61 vol=0
Time=83160  Note on, chan=1 pitch=65 vol=0
Time=83252  Note on, chan=1 pitch=56 vol=79
Time=83252  Note on, chan=1 pitch=46 vol=79
Time=83264  Parameter, chan=1 c1=64 c2=0
Time=83348  Note on, chan=1 pitch=46 vol=0
Time=83352  Parameter, chan=1 c1=64 c2=127
Time=83356  Note on, chan=1 pitch=56 vol=0
Time=83524  Parameter, chan=1 c1=64 c2=0
Time=83536  Note on, chan=1 pitch=65 vol=62
Time=83576  Note on, chan=1 pitch=65 vol=0
Time=83632  Note on, chan=1 pitch=68 vol=93
Time=83692  Note on, chan=1 pitch=68 vol=0
Time=83760  Note on, chan=1 pitch=67 vol=98
Time=83996  Note on, chan=1 pitch=61 vol=82
Time=84000  Parameter, chan=1 c1=64 c2=127
Time=84000  Note on, chan=1 pitch=55 vol=89
Time=84112  Note on, chan=1 pitch=61 vol=0
Time=84116  Note on, chan=1 pitch=55 vol=0
Time=84120  Note on, chan=1 pitch=67 vol=0
Time=84472  Parameter, chan=1 c1=64 c2=0
Time=84492  Note on, chan=1 pitch=70 vol=73
Time=84492  Note on, chan=1 pitch=60 vol=82
Time=84496  Note on, chan=1 pitch=67 vol=79
Time=84500  Note on, chan=1 pitch=63 vol=76
Time=84500  Note on, chan=1 pitch=58 vol=79
Time=84596  Parameter, chan=1 c1=64 c2=127
Time=84640  Note on, chan=1 pitch=60 vol=0
Time=84644  Note on, chan=1 pitch=58 vol=0
Time=84648  Note on, chan=1 pitch=67 vol=0
Time=84656  Note on, chan=1 pitch=63 vol=0
Time=84656  Note on, chan=1 pitch=70 vol=0
Time=85104  Parameter, chan=1 c1=64 c2=0
Time=85108  Note on, chan=1 pitch=62 vol=73
Time=85112  Note on, chan=1 pitch=67 vol=76
Time=85116  Note on, chan=1 pitch=56 vol=70
Time=85116  Note on, chan=1 pitch=59 vol=85
Time=85360  Parameter, chan=1 c1=64 c2=127
Time=85452  Note on, chan=1 pitch=59 vol=0
Time=85456  Note on, chan=1 pitch=56 vol=0
Time=85456  Note on, chan=1 pitch=62 vol=0
Time=85460  Note on, chan=1 pitch=67 vol=0
Time=85484  Note on, chan=1 pitch=51 vol=89
Time=85588  Note on, chan=1 pitch=51 vol=0
Time=85688  Note on, chan=1 pitch=65 vol=59
Time=85812  Note on, chan=1 pitch=65 vol=0
Time=85844  Parameter, chan=1 c1=64 c2=0
Time=85852  Note on, chan=1 pitch=58 vol=73
Time=85856  Note on, chan=1 pitch=55 vol=85
Time=85860  Note on, chan=1 pitch=63 vol=82
Time=85860  Note on, chan=1 pitch=60 vol=85
Time=86012  Note on, chan=1 pitch=44 vol=93
Time=86076  Note on, chan=1 pitch=44 vol=0
Time=86108  Parameter, chan=1 c1=64 c2=127
Time=86168  Note on, chan=1 pitch=55 vol=0
Time=86180  Note on, chan=1 pitch=58 vol=0
Time=86196  Note on, chan=1 pitch=60 vol=0
Time=86228  Note on, chan=1 pitch=63 vol=0
Time=86584  Parameter, chan=1 c1=64 c2=0
Time=86600  Note on, chan=1 pitch=70 vol=85
Time=86608  Note on, chan=1 pitch=60 vol=89
Time=86612  Note on, chan=1 pitch=63 vol=82
Time=86676  Parameter, chan=1 c1=64 c2=127
Time=86708  Note on, chan=1 pitch=63 vol=0
Time=86712  Note on, chan=1 pitch=70 vol=0
Time=86716  Note on, chan=1 pitch=60 vol=0
Time=86772  Note on, chan=1 pitch=58 vol=79
Time=86840  Parameter, chan=1 c1=64 c2=0
Time=86844  Note on, chan=1 pitch=58 vol=0
Time=86896  Note on, chan=1 pitch=67 vol=93
Time=86904  Note on, chan=1 pitch=60 vol=82
Time=86908  Note on, chan=1 pitch=63 vol=76
Time=86940  Note on, chan=1 pitch=60 vol=0
Time=86948  Note on, chan=1 pitch=63 vol=0
Time=86968  Note on, chan=1 pitch=67 vol=0
Time=87052  Note on, chan=1 pitch=55 vol=89
Time=87092  Note on, chan=1 pitch=55 vol=0
Time=87168  Note on, chan=1 pitch=60 vol=98
Time=87180  Parameter, chan=1 c1=64 c2=127
Time=87316  Note on, chan=1 pitch=60 vol=0
Time=87412  Note on, chan=1 pitch=66 vol=93
Time=87416  Parameter, chan=1 c1=64 c2=0
Time=87756  Note on, chan=1 pitch=63 vol=76
Time=87760  Note on, chan=1 pitch=57 vol=82
Time=87760  Note on, chan=1 pitch=60 vol=85
Time=88112  Parameter, chan=1 c1=64 c2=127
Time=88240  Note on, chan=1 pitch=57 vol=0
Time=88252  Note on, chan=1 pitch=60 vol=0
Time=88280  Note on, chan=1 pitch=63 vol=0
Time=88304  Note on, chan=1 pitch=66 vol=0
Time=89076  Parameter, chan=1 c1=64 c2=0
Time=89104  Note on, chan=1 pitch=61 vol=73
Time=89104  Note on, chan=1 pitch=68 vol=76
Time=89108  Note on, chan=1 pitch=56 vol=79
Time=89112  Note on, chan=1 pitch=65 vol=79
Time=89228  Parameter, chan=1 c1=64 c2=127
Time=89428  Note on, chan=1 pitch=65 vol=0
Time=89440  Note on, chan=1 pitch=68 vol=0
Time=89440  Note on, chan=1 pitch=61 vol=0
Time=89444  Note on, chan=1 pitch=56 vol=0
Time=89708  Parameter, chan=1 c1=64 c2=0
Time=89712  Note on, chan=1 pitch=68 vol=73
Time=89712  Note on, chan=1 pitch=61 vol=82
Time=89716  Note on, chan=1 pitch=72 vol=85
Time=89720  Note on, chan=1 pitch=56 vol=85
Time=89756  Note on, chan=1 pitch=72 vol=0
Time=89764  Note on, chan=1 pitch=68 vol=0
Time=89772  Note on, chan=1 pitch=61 vol=0
Time=89780  Note on, chan=1 pitch=56 vol=0
Time=90492  Note on, chan=1 pitch=77 vol=93
Time=90492  Note on, chan=1 pitch=84 vol=93
Time=90492  Note on, chan=1 pitch=61 vol=93
Time=90496  Note on, chan=1 pitch=56 vol=93
Time=90500  Note on, chan=1 pitch=72 vol=85
Time=90500  Note on, chan=1 pitch=65 vol=89
Time=90704  Parameter, chan=1 c1=64 c2=127
Time=90920  Note on, chan=1 pitch=65 vol=0
Time=90920  Note on, chan=1 pitch=61 vol=0
Time=90932  Note on, chan=1 pitch=56 vol=0
Time=90940  Note on, chan=1 pitch=77 vol=0
Time=90952  Note on, chan=1 pitch=84 vol=0
Time=90956  Note on, chan=1 pitch=72 vol=0
Time=91252  Note on, chan=1 pitch=84 vol=93
Time=91256  Parameter, chan=1 c1=64 c2=0
Time=91256  Note on, chan=1 pitch=72 vol=85
Time=91272  Note on, chan=1 pitch=78 vol=76
Time=91272  Note on, chan=1 pitch=61 vol=79
Time=91276  Note on, chan=1 pitch=65 vol=79
Time=91276  Note on, chan=1 pitch=55 vol=85
Time=91316  Note on, chan=1 pitch=78 vol=0
Time=91340  Note on, chan=1 pitch=79 vol=82
Time=91572  Parameter, chan=1 c1=64 c2=127
Time=91668  Note on, chan=1 pitch=65 vol=0
Time=91704  Note on, chan=1 pitch=61 vol=0
Time=91716  Note on, chan=1 pitch=55 vol=0
Time=91740  Note on, chan=1 pitch=72 vol=0
Time=91740  Note on, chan=1 pitch=84 vol=0
Time=91748  Note on, chan=1 pitch=79 vol=0
Time=92072  Note on, chan=1 pitch=57 vol=73
Time=92088  Parameter, chan=1 c1=64 c2=0
Time=92164  Note on, chan=1 pitch=57 vol=0
Time=92172  Note on, chan=1 pitch=75 vol=59
Time=92176  Note on, chan=1 pitch=82 vol=64
Time=92180  Note on, chan=1 pitch=72 vol=62
Time=92180  Note on, chan=1 pitch=79 vol=73
Time=92188  Note on, chan=1 pitch=58 vol=73
Time=92252  Parameter, chan=1 c1=64 c2=127
Time=92324  Note on, chan=1 pitch=58 vol=0
Time=92332  Note on, chan=1 pitch=72 vol=0
Time=92340  Note on, chan=1 pitch=75 vol=0
Time=92352  Note on, chan=1 pitch=79 vol=0
Time=92364  Note on, chan=1 pitch=82 vol=0
Time=92420  Parameter, chan=1 c1=64 c2=0
Time=92440  Note on, chan=1 pitch=58 vol=89
Time=92440  Note on, chan=1 pitch=82 vol=64
Time=92444  Note on, chan=1 pitch=79 vol=82
Time=92444  Note on, chan=1 pitch=75 vol=76
Time=92452  Note on, chan=1 pitch=72 vol=85
Time=92504  Note on, chan=1 pitch=75 vol=0
Time=92508  Note on, chan=1 pitch=72 vol=0
Time=92508  Note on, chan=1 pitch=79 vol=0
Time=92512  Note on, chan=1 pitch=82 vol=0
Time=92528  Note on, chan=1 pitch=58 vol=0
Time=92940  Note on, chan=1 pitch=75 vol=59
Time=92944  Note on, chan=1 pitch=70 vol=44
Time=92944  Note on, chan=1 pitch=79 vol=67
Time=92948  Note on, chan=1 pitch=72 vol=70
Time=92952  Note on, chan=1 pitch=55 vol=73
Time=93000  Parameter, chan=1 c1=64 c2=127
Time=93096  Note on, chan=1 pitch=55 vol=0
Time=93116  Note on, chan=1 pitch=79 vol=0
Time=93124  Note on, chan=1 pitch=72 vol=0
Time=93128  Note on, chan=1 pitch=70 vol=0
Time=93132  Note on, chan=1 pitch=75 vol=0
Time=93196  Note on, chan=1 pitch=70 vol=73
Time=93200  Note on, chan=1 pitch=55 vol=89
Time=93200  Note on, chan=1 pitch=75 vol=70
Time=93204  Note on, chan=1 pitch=72 vol=79
Time=93208  Note on, chan=1 pitch=79 vol=82
Time=93208  Parameter, chan=1 c1=64 c2=0
Time=93240  Note on, chan=1 pitch=72 vol=0
Time=93252  Note on, chan=1 pitch=70 vol=0
Time=93260  Note on, chan=1 pitch=75 vol=0
Time=93260  Note on, chan=1 pitch=55 vol=0
Time=93268  Note on, chan=1 pitch=79 vol=0
Time=93716  Note on, chan=1 pitch=75 vol=73
Time=93716  Note on, chan=1 pitch=78 vol=76
Time=93720  Note on, chan=1 pitch=53 vol=89
Time=93724  Note on, chan=1 pitch=72 vol=82
Time=93724  Note on, chan=1 pitch=69 vol=73
Time=93924  Parameter, chan=1 c1=64 c2=127
Time=94040  Note on, chan=1 pitch=72 vol=0
Time=94044  Note on, chan=1 pitch=78 vol=0
Time=94048  Note on, chan=1 pitch=75 vol=0
Time=94060  Note on, chan=1 pitch=69 vol=0
Time=94132  Note on, chan=1 pitch=53 vol=0
Time=94672  Parameter, chan=1 c1=64 c2=0
Time=94700  Note on, chan=1 pitch=69 vol=82
Time=94704  Note on, chan=1 pitch=65 vol=85
Time=94704  Note on, chan=1 pitch=66 vol=76
Time=94708  Note on, chan=1 pitch=72 vol=85
Time=94804  Parameter, chan=1 c1=64 c2=127
Time=94860  Note on, chan=1 pitch=65 vol=0
Time=94872  Note on, chan=1 pitch=69 vol=0
Time=94876  Note on, chan=1 pitch=66 vol=0
Time=95204  Parameter, chan=1 c1=64 c2=0
Time=95224  Note on, chan=1 pitch=68 vol=70
Time=95224  Note on, chan=1 pitch=60 vol=70
Time=95228  Note on, chan=1 pitch=65 vol=73
Time=95232  Note on, chan=1 pitch=56 vol=76
Time=95512  Parameter, chan=1 c1=64 c2=127
Time=95596  Note on, chan=1 pitch=60 vol=0
Time=95596  Note on, chan=1 pitch=68 vol=0
Time=95604  Note on, chan=1 pitch=65 vol=0
Time=95608  Note on, chan=1 pitch=72 vol=0
Time=95628  Note on, chan=1 pitch=56 vol=0
Time=96152  Parameter, chan=1 c1=64 c2=0
Time=96196  Note on, chan=1 pitch=68 vol=64
Time=96196  Note on, chan=1 pitch=60 vol=79
Time=96200  Note on, chan=1 pitch=58 vol=67
Time=96204  Note on, chan=1 pitch=65 vol=76
Time=96204  Note on, chan=1 pitch=63 vol=70
Time=96236  Note on, chan=1 pitch=65 vol=0
Time=96248  Note on, chan=1 pitch=63 vol=0
Time=96256  Note on, chan=1 pitch=60 vol=0
Time=96272  Note on, chan=1 pitch=68 vol=0
Time=96276  Note on, chan=1 pitch=58 vol=0
Time=96484  Note on, chan=1 pitch=58 vol=51
Time=96488  Note on, chan=1 pitch=60 vol=64
Time=96492  Note on, chan=1 pitch=68 vol=54
Time=96496  Note on, chan=1 pitch=63 vol=52
Time=96500  Note on, chan=1 pitch=65 vol=57
Time=96524  Note on, chan=1 pitch=60 vol=0
Time=96536  Note on, chan=1 pitch=65 vol=0
Time=96536  Note on, chan=1 pitch=63 vol=0
Time=96536  Note on, chan=1 pitch=68 vol=0
Time=96580  Note on, chan=1 pitch=58 vol=0
Time=96616  Note on, chan=1 pitch=56 vol=57
Time=96740  Note on, chan=1 pitch=56 vol=0
Time=96760  Note on, chan=1 pitch=68 vol=62
Time=96764  Note on, chan=1 pitch=60 vol=73
Time=96768  Note on, chan=1 pitch=58 vol=67
Time=96776  Note on, chan=1 pitch=65 vol=67
Time=96776  Note on, chan=1 pitch=63 vol=64
Time=96812  Parameter, chan=1 c1=64 c2=127
Time=96940  Note on, chan=1 pitch=58 vol=0
Time=96948  Note on, chan=1 pitch=63 vol=0
Time=96948  Note on, chan=1 pitch=60 vol=0
Time=96956  Note on, chan=1 pitch=65 vol=0
Time=96960  Note on, chan=1 pitch=68 vol=0
Time=97036  Note on, chan=1 pitch=68 vol=70
Time=97040  Note on, chan=1 pitch=60 vol=85
Time=97044  Note on, chan=1 pitch=58 vol=76
Time=97048  Note on, chan=1 pitch=65 vol=70
